"iso3c","year","cpi","cpi2","cpi_i","cpi_ii"
"KGZ",1996,NA,NA,18.6168399168355,18.6168399168355
"KGZ",1997,NA,NA,18.9166320166287,18.9166320166287
"KGZ",1998,NA,NA,19.2164241164214,19.2164241164214
"KGZ",1999,22,22,19.5162162162146,22
"KGZ",2000,NA,NA,19.8160083160074,19.8160083160074
"KGZ",2001,NA,NA,20.1158004158001,20.1158004158001
"KGZ",2002,NA,NA,20.4155925155933,20.4155925155933
"KGZ",2003,21,21,20.7153846153865,21
"KGZ",2004,22,22,21.0151767151792,22
"KGZ",2005,23,23,21.314968814972,23
"KGZ",2006,22,22,21.6147609147647,22
"KGZ",2007,21,21,21.9145530145579,21
"KGZ",2008,18,18,22.2143451143511,18
"KGZ",2009,19,19,22.5141372141434,19
"KGZ",2010,20,20,22.8139293139366,20
"KGZ",2011,21.2,21.2,23.1137214137293,21.2
"KGZ",2012,24,24,23.4135135135225,24
"KGZ",2013,24,24,23.7133056133157,24
"KGZ",2014,27,27,24.013097713108,27
"KGZ",2015,28,28,24.3128898129012,28
"KHM",1987,NA,NA,20.9245454544789,20.9245454544789
"KHM",1988,NA,NA,20.9163636363032,20.9163636363032
"KHM",1989,NA,NA,20.908181818128,20.908181818128
"KHM",1990,NA,NA,20.8999999999528,20.8999999999528
"KHM",1991,NA,NA,20.8918181817776,20.8918181817776
"KHM",1992,NA,NA,20.8836363636024,20.8836363636024
"KHM",1993,NA,NA,20.8754545454267,20.8754545454267
"KHM",1994,NA,NA,20.8672727272515,20.8672727272515
"KHM",1995,NA,NA,20.8590909090763,20.8590909090763
"KHM",1996,NA,NA,20.8509090909006,20.8509090909006
"KHM",1997,NA,NA,20.8427272727254,20.8427272727254
"KHM",1998,NA,NA,20.8345454545497,20.8345454545497
"KHM",1999,NA,NA,20.8263636363749,20.8263636363749
"KHM",2000,NA,NA,20.8181818181997,20.8181818181997
"KHM",2001,NA,NA,20.810000000024,20.810000000024
"KHM",2002,NA,NA,20.8018181818488,20.8018181818488
"KHM",2003,NA,NA,20.7936363636736,20.7936363636736
"KHM",2004,NA,NA,20.7854545454979,20.7854545454979
"KHM",2005,23,23,20.7772727273227,23
"KHM",2006,21,21,20.7690909091475,21
"KHM",2007,20,20,20.7609090909723,20
"KHM",2008,18,18,20.7527272727971,18
"KHM",2009,20,20,20.7445454546214,20
"KHM",2010,21,21,20.7363636364462,21
"KHM",2011,21.1,21.1,20.7281818182705,21.1
"KHM",2012,22,22,20.7200000000953,22
"KHM",2013,20,20,20.7118181819201,20
"KHM",2014,21,21,20.7036363637449,21
"KHM",2015,21,21,20.6954545455696,21
"KIR",1987,NA,NA,38.439999999739,38.439999999739
"KIR",1988,NA,NA,38.09999999975,38.09999999975
"KIR",1989,NA,NA,37.7599999997615,37.7599999997615
"KIR",1990,NA,NA,37.4199999997729,37.4199999997729
"KIR",1991,NA,NA,37.0799999997839,37.0799999997839
"KIR",1992,NA,NA,36.7399999997954,36.7399999997954
"KIR",1993,NA,NA,36.3999999998064,36.3999999998064
"KIR",1994,NA,NA,36.0599999998178,36.0599999998178
"KIR",1995,NA,NA,35.7199999998293,35.7199999998293
"KIR",1996,NA,NA,35.3799999998403,35.3799999998403
"KIR",1997,NA,NA,35.0399999998517,35.0399999998517
"KIR",1998,NA,NA,34.6999999998627,34.6999999998627
"KIR",1999,NA,NA,34.3599999998742,34.3599999998742
"KIR",2000,NA,NA,34.0199999998856,34.0199999998856
"KIR",2001,NA,NA,33.6799999998966,33.6799999998966
"KIR",2002,NA,NA,33.3399999999081,33.3399999999081
"KIR",2003,NA,NA,32.9999999999195,32.9999999999195
"KIR",2004,NA,NA,32.6599999999305,32.6599999999305
"KIR",2005,NA,NA,32.319999999942,32.319999999942
"KIR",2006,NA,NA,31.979999999953,31.979999999953
"KIR",2007,33,33,31.6399999999644,33
"KIR",2008,31,31,31.2999999999759,31
"KIR",2009,28,28,30.9599999999868,28
"KIR",2010,32,32,30.6199999999983,32
"KIR",2011,30.8,30.8,30.2800000000093,30.8
"KIR",2012,NA,NA,29.9400000000207,29.9400000000207
"KIR",2013,NA,NA,29.6000000000322,29.6000000000322
"KIR",2014,NA,NA,29.2600000000432,29.2600000000432
"KIR",2015,NA,NA,28.9200000000549,28.9200000000549
"KOR",1987,NA,NA,27.8912968697377,27.8912968697377
"KOR",1988,NA,NA,28.9897488821225,28.9897488821225
"KOR",1989,NA,NA,30.0882008945082,30.0882008945082
"KOR",1990,NA,NA,31.1866529068939,31.1866529068939
"KOR",1991,NA,NA,32.2851049192795,32.2851049192795
"KOR",1992,NA,NA,33.3835569316652,33.3835569316652
"KOR",1993,NA,NA,34.4820089440509,34.4820089440509
"KOR",1994,NA,NA,35.5804609564366,35.5804609564366
"KOR",1995,NA,NA,36.6789129688223,36.6789129688223
"KOR",1996,NA,NA,37.777364981207,37.777364981207
"KOR",1997,NA,NA,38.8758169935936,38.8758169935936
"KOR",1998,42,42,39.9742690059784,42
"KOR",1999,38,38,41.0727210183641,38
"KOR",2000,40,40,42.1711730307497,40
"KOR",2001,42,42,43.2696250431354,42
"KOR",2002,45,45,44.3680770555211,45
"KOR",2003,43,43,45.4665290679068,43
"KOR",2004,45,45,46.5649810802925,45
"KOR",2005,50,50,47.6634330926781,50
"KOR",2006,51,51,48.7618851050629,51
"KOR",2007,51,51,49.8603371174486,51
"KOR",2008,56,56,50.9587891298343,56
"KOR",2009,55,55,52.057241142219,55
"KOR",2010,54,54,53.1556931546047,54
"KOR",2011,53.6,53.6,54.2541451669913,53.6
"KOR",2012,56,56,55.352597179377,56
"KOR",2013,55,55,56.4510491917626,55
"KOR",2014,55,55,57.5495012041483,55
"KOR",2015,56,56,58.647953216534,56
"KWT",1987,NA,NA,53.1444652908515,53.1444652908515
"KWT",1988,NA,NA,52.811632270216,52.811632270216
"KWT",1989,NA,NA,52.478799249581,52.478799249581
"KWT",1990,NA,NA,52.145966228946,52.145966228946
"KWT",1991,NA,NA,51.8131332083103,51.8131332083103
"KWT",1992,NA,NA,51.4803001876753,51.4803001876753
"KWT",1993,NA,NA,51.1474671670398,51.1474671670398
"KWT",1994,NA,NA,50.8146341464048,50.8146341464048
"KWT",1995,NA,NA,50.4818011257696,50.4818011257696
"KWT",1996,NA,NA,50.1489681051341,50.1489681051341
"KWT",1997,NA,NA,49.8161350844991,49.8161350844991
"KWT",1998,NA,NA,49.4833020638637,49.4833020638637
"KWT",1999,NA,NA,49.1504690432284,49.1504690432284
"KWT",2000,NA,NA,48.8176360225934,48.8176360225934
"KWT",2001,NA,NA,48.484803001958,48.484803001958
"KWT",2002,NA,NA,48.151969981323,48.151969981323
"KWT",2003,53,53,47.819136960688,53
"KWT",2004,46,46,47.4863039400523,46
"KWT",2005,47,47,47.1534709194173,47
"KWT",2006,48,48,46.8206378987818,48
"KWT",2007,NA,NA,46.4878048781468,46.4878048781468
"KWT",2008,43,43,46.1549718575116,43
"KWT",2009,41,41,45.8221388368761,41
"KWT",2010,45,45,45.4893058162411,45
"KWT",2011,46.2,46.2,45.1564727956056,46.2
"KWT",2012,44,44,44.8236397749704,44
"KWT",2013,43,43,44.4908067543354,43
"KWT",2014,44,44,44.1579737336999,44
"KWT",2015,49,49,43.8251407130649,49
"LAO",1987,NA,NA,27.4154545454548,27.4154545454548
"LAO",1988,NA,NA,27.2436363636398,27.2436363636398
"LAO",1989,NA,NA,27.0718181818252,27.0718181818252
"LAO",1990,NA,NA,26.9000000000106,26.9000000000106
"LAO",1991,NA,NA,26.7281818181955,26.7281818181955
"LAO",1992,NA,NA,26.5563636363809,26.5563636363809
"LAO",1993,NA,NA,26.3845454545658,26.3845454545658
"LAO",1994,NA,NA,26.2127272727512,26.2127272727512
"LAO",1995,NA,NA,26.0409090909366,26.0409090909366
"LAO",1996,NA,NA,25.8690909091215,25.8690909091215
"LAO",1997,NA,NA,25.6972727273069,25.6972727273069
"LAO",1998,NA,NA,25.5254545454918,25.5254545454918
"LAO",1999,NA,NA,25.3536363636772,25.3536363636772
"LAO",2000,NA,NA,25.1818181818626,25.1818181818626
"LAO",2001,NA,NA,25.0100000000475,25.0100000000475
"LAO",2002,NA,NA,24.8381818182329,24.8381818182329
"LAO",2003,NA,NA,24.6663636364183,24.6663636364183
"LAO",2004,NA,NA,24.4945454546032,24.4945454546032
"LAO",2005,33,33,24.3227272727886,33
"LAO",2006,26,26,24.1509090909735,26
"LAO",2007,19,19,23.9790909091589,19
"LAO",2008,20,20,23.8072727273443,20
"LAO",2009,20,20,23.6354545455292,20
"LAO",2010,21,21,23.4636363637146,21
"LAO",2011,22.1,22.1,23.2918181818995,22.1
"LAO",2012,21,21,23.1200000000849,21
"LAO",2013,26,26,22.9481818182703,26
"LAO",2014,25,25,22.7763636364552,25
"LAO",2015,25,25,22.6045454546406,25
"LBN",1987,NA,NA,35.5219780219697,35.5219780219697
"LBN",1988,NA,NA,35.207692307685,35.207692307685
"LBN",1989,NA,NA,34.8934065934006,34.8934065934006
"LBN",1990,NA,NA,34.5791208791165,34.5791208791165
"LBN",1991,NA,NA,34.2648351648318,34.2648351648318
"LBN",1992,NA,NA,33.9505494505477,33.9505494505477
"LBN",1993,NA,NA,33.6362637362629,33.6362637362629
"LBN",1994,NA,NA,33.3219780219786,33.3219780219786
"LBN",1995,NA,NA,33.0076923076945,33.0076923076945
"LBN",1996,NA,NA,32.6934065934097,32.6934065934097
"LBN",1997,NA,NA,32.3791208791256,32.3791208791256
"LBN",1998,NA,NA,32.0648351648408,32.0648351648408
"LBN",1999,NA,NA,31.7505494505565,31.7505494505565
"LBN",2000,NA,NA,31.4362637362724,31.4362637362724
"LBN",2001,NA,NA,31.1219780219876,31.1219780219876
"LBN",2002,NA,NA,30.8076923077033,30.8076923077033
"LBN",2003,30,30,30.4934065934192,30
"LBN",2004,27,27,30.1791208791344,27
"LBN",2005,31,31,29.8648351648503,31
"LBN",2006,36,36,29.5505494505655,36
"LBN",2007,30,30,29.2362637362812,30
"LBN",2008,30,30,28.9219780219971,30
"LBN",2009,25,25,28.6076923077123,25
"LBN",2010,25,25,28.293406593428,25
"LBN",2011,24.9,24.9,27.9791208791435,24.9
"LBN",2012,30,30,27.6648351648591,30
"LBN",2013,28,28,27.350549450575,28
"LBN",2014,27,27,27.0362637362903,27
"LBN",2015,28,28,26.7219780220059,28
"LBR",1987,NA,NA,1,1
"LBR",1988,NA,NA,1,1
"LBR",1989,NA,NA,1,1
"LBR",1990,NA,NA,1,1
"LBR",1991,NA,NA,1,1
"LBR",1992,NA,NA,1,1
"LBR",1993,NA,NA,1,1
"LBR",1994,NA,NA,1,1
"LBR",1995,NA,NA,1.16666666658875,1.16666666658875
"LBR",1996,NA,NA,3.14220779212974,3.14220779212974
"LBR",1997,NA,NA,5.11774891767254,5.11774891767254
"LBR",1998,NA,NA,7.09329004321353,7.09329004321353
"LBR",1999,NA,NA,9.06883116875633,9.06883116875633
"LBR",2000,NA,NA,11.0443722942982,11.0443722942982
"LBR",2001,NA,NA,13.019913419841,13.019913419841
"LBR",2002,NA,NA,14.9954545453829,14.9954545453829
"LBR",2003,NA,NA,16.9709956709257,16.9709956709257
"LBR",2004,NA,NA,18.9465367964676,18.9465367964676
"LBR",2005,22,22,20.9220779220104,22
"LBR",2006,NA,NA,22.8976190475514,22.8976190475514
"LBR",2007,21,21,24.8731601730942,21
"LBR",2008,24,24,26.8487012986361,24
"LBR",2009,31,31,28.824242424178,31
"LBR",2010,33,33,30.7997835497199,33
"LBR",2011,31.9,31.9,32.7753246752627,31.9
"LBR",2012,41,41,34.7508658008046,41
"LBR",2013,38,38,36.7264069263474,38
"LBR",2014,37,37,38.7019480518893,37
"LBR",2015,37,37,40.6774891774321,37
"LBY",1987,NA,NA,38.5439560439306,38.5439560439306
"LBY",1988,NA,NA,37.7923076922821,37.7923076922821
"LBY",1989,NA,NA,37.040659340634,37.040659340634
"LBY",1990,NA,NA,36.2890109889859,36.2890109889859
"LBY",1991,NA,NA,35.5373626373373,35.5373626373373
"LBY",1992,NA,NA,34.7857142856892,34.7857142856892
"LBY",1993,NA,NA,34.0340659340407,34.0340659340407
"LBY",1994,NA,NA,33.2824175823926,33.2824175823926
"LBY",1995,NA,NA,32.5307692307445,32.5307692307445
"LBY",1996,NA,NA,31.7791208790959,31.7791208790959
"LBY",1997,NA,NA,31.0274725274478,31.0274725274478
"LBY",1998,NA,NA,30.2758241757992,30.2758241757992
"LBY",1999,NA,NA,29.5241758241511,29.5241758241511
"LBY",2000,NA,NA,28.772527472503,28.772527472503
"LBY",2001,NA,NA,28.0208791208545,28.0208791208545
"LBY",2002,NA,NA,27.2692307692064,27.2692307692064
"LBY",2003,21,21,26.5175824175583,21
"LBY",2004,25,25,25.7659340659097,25
"LBY",2005,25,25,25.0142857142616,25
"LBY",2006,27,27,24.2626373626131,27
"LBY",2007,25,25,23.510989010965,25
"LBY",2008,26,26,22.7593406593169,26
"LBY",2009,25,25,22.0076923076683,25
"LBY",2010,22,22,21.2560439560202,22
"LBY",2011,20.1,20.1,20.5043956043717,20.1
"LBY",2012,21,21,19.7527472527236,21
"LBY",2013,15,15,19.0010989010755,15
"LBY",2014,18,18,18.2494505494269,18
"LBY",2015,16,16,17.4978021977788,16
"LCA",1987,NA,NA,62.6428571428828,62.6428571428828
"LCA",1988,NA,NA,62.9714285714522,62.9714285714522
"LCA",1989,NA,NA,63.3000000000225,63.3000000000225
"LCA",1990,NA,NA,63.6285714285927,63.6285714285927
"LCA",1991,NA,NA,63.9571428571621,63.9571428571621
"LCA",1992,NA,NA,64.2857142857324,64.2857142857324
"LCA",1993,NA,NA,64.6142857143022,64.6142857143022
"LCA",1994,NA,NA,64.9428571428721,64.9428571428721
"LCA",1995,NA,NA,65.2714285714424,65.2714285714424
"LCA",1996,NA,NA,65.6000000000122,65.6000000000122
"LCA",1997,NA,NA,65.928571428582,65.928571428582
"LCA",1998,NA,NA,66.2571428571518,66.2571428571518
"LCA",1999,NA,NA,66.5857142857221,66.5857142857221
"LCA",2000,NA,NA,66.914285714292,66.914285714292
"LCA",2001,NA,NA,67.2428571428618,67.2428571428618
"LCA",2002,NA,NA,67.5714285714321,67.5714285714321
"LCA",2003,NA,NA,67.9000000000019,67.9000000000019
"LCA",2004,NA,NA,68.2285714285717,68.2285714285717
"LCA",2005,NA,NA,68.557142857142,68.557142857142
"LCA",2006,NA,NA,68.8857142857114,68.8857142857114
"LCA",2007,68,68,69.2142857142817,68
"LCA",2008,71,71,69.542857142852,71
"LCA",2009,70,70,69.8714285714218,70
"LCA",2010,NA,NA,70.1999999999916,70.1999999999916
"LCA",2011,70.2,70.2,70.5285714285615,70.2
"LCA",2012,71,71,70.8571428571317,71
"LCA",2013,71,71,71.1857142857016,71
"LCA",2014,NA,NA,71.5142857142714,71.5142857142714
"LCA",2015,NA,NA,71.8428571428417,71.8428571428417
"LKA",1987,NA,NA,28.3560439560324,28.3560439560324
"LKA",1988,NA,NA,28.6351648351551,28.6351648351551
"LKA",1989,NA,NA,28.9142857142783,28.9142857142783
"LKA",1990,NA,NA,29.1934065934015,29.1934065934015
"LKA",1991,NA,NA,29.4725274725242,29.4725274725242
"LKA",1992,NA,NA,29.7516483516474,29.7516483516474
"LKA",1993,NA,NA,30.0307692307701,30.0307692307701
"LKA",1994,NA,NA,30.3098901098933,30.3098901098933
"LKA",1995,NA,NA,30.5890109890165,30.5890109890165
"LKA",1996,NA,NA,30.8681318681392,30.8681318681392
"LKA",1997,NA,NA,31.1472527472624,31.1472527472624
"LKA",1998,NA,NA,31.4263736263852,31.4263736263852
"LKA",1999,NA,NA,31.7054945055083,31.7054945055083
"LKA",2000,NA,NA,31.9846153846315,31.9846153846315
"LKA",2001,NA,NA,32.2637362637543,32.2637362637543
"LKA",2002,37,37,32.542857142877,37
"LKA",2003,34,34,32.8219780220002,34
"LKA",2004,35,35,33.1010989011229,35
"LKA",2005,32,32,33.3802197802461,32
"LKA",2006,31,31,33.6593406593688,31
"LKA",2007,32,32,33.938461538492,32
"LKA",2008,32,32,34.2175824176152,32
"LKA",2009,31,31,34.4967032967379,31
"LKA",2010,32,32,34.7758241758611,32
"LKA",2011,33,33,35.0549450549838,33
"LKA",2012,40,40,35.334065934107,40
"LKA",2013,37,37,35.6131868132302,37
"LKA",2014,38,38,35.8923076923529,38
"LKA",2015,37,37,36.1714285714761,37
"LSO",1987,NA,NA,1,1
"LSO",1988,NA,NA,1,1
"LSO",1989,NA,NA,1.21636363634661,1.21636363634661
"LSO",1990,NA,NA,2.98181818180274,2.98181818180274
"LSO",1991,NA,NA,4.74727272725886,4.74727272725886
"LSO",1992,NA,NA,6.51272727271498,6.51272727271498
"LSO",1993,NA,NA,8.27818181817111,8.27818181817111
"LSO",1994,NA,NA,10.0436363636272,10.0436363636272
"LSO",1995,NA,NA,11.8090909090834,11.8090909090834
"LSO",1996,NA,NA,13.5745454545386,13.5745454545386
"LSO",1997,NA,NA,15.3399999999947,15.3399999999947
"LSO",1998,NA,NA,17.1054545454499,17.1054545454499
"LSO",1999,NA,NA,18.870909090906,18.870909090906
"LSO",2000,NA,NA,20.6363636363621,20.6363636363621
"LSO",2001,NA,NA,22.4018181818183,22.4018181818183
"LSO",2002,NA,NA,24.1672727272744,24.1672727272744
"LSO",2003,NA,NA,25.9327272727305,25.9327272727305
"LSO",2004,NA,NA,27.6981818181866,27.6981818181866
"LSO",2005,34,34,29.4636363636428,34
"LSO",2006,32,32,31.229090909098,32
"LSO",2007,33,33,32.9945454545541,33
"LSO",2008,32,32,34.7600000000102,32
"LSO",2009,33,33,36.5254545454654,33
"LSO",2010,35,35,38.2909090909216,35
"LSO",2011,35.2,35.2,40.0563636363777,35.2
"LSO",2012,45,45,41.8218181818338,45
"LSO",2013,49,49,43.5872727272899,49
"LSO",2014,49,49,45.3527272727461,49
"LSO",2015,44,44,47.1181818182022,44
"LTU",1987,NA,NA,29.4313725490592,29.4313725490592
"LTU",1988,NA,NA,30.4142156863145,30.4142156863145
"LTU",1989,NA,NA,31.3970588235707,31.3970588235707
"LTU",1990,NA,NA,32.3799019608268,32.3799019608268
"LTU",1991,NA,NA,33.362745098083,33.362745098083
"LTU",1992,NA,NA,34.3455882353392,34.3455882353392
"LTU",1993,NA,NA,35.3284313725953,35.3284313725953
"LTU",1994,NA,NA,36.3112745098515,36.3112745098515
"LTU",1995,NA,NA,37.2941176471077,37.2941176471077
"LTU",1996,NA,NA,38.2769607843629,38.2769607843629
"LTU",1997,NA,NA,39.2598039216191,39.2598039216191
"LTU",1998,NA,NA,40.2426470588744,40.2426470588744
"LTU",1999,38,38,41.2254901961305,38
"LTU",2000,41,41,42.2083333333867,41
"LTU",2001,48,48,43.1911764706429,48
"LTU",2002,48,48,44.174019607899,48
"LTU",2003,47,47,45.1568627451561,47
"LTU",2004,46,46,46.1397058824123,46
"LTU",2005,48,48,47.1225490196684,48
"LTU",2006,48,48,48.1053921569237,48
"LTU",2007,48,48,49.0882352941799,48
"LTU",2008,46,46,50.071078431436,46
"LTU",2009,49,49,51.0539215686913,49
"LTU",2010,50,50,52.0367647059475,50
"LTU",2011,47.5,47.5,53.0196078432036,47.5
"LTU",2012,54,54,54.0024509804598,54
"LTU",2013,57,57,54.985294117716,57
"LTU",2014,58,58,55.9681372549721,58
"LTU",2015,61,61,56.9509803922283,61
"LUX",1987,NA,NA,93.0755073959544,93.0755073959544
"LUX",1988,NA,NA,92.6388716890403,92.6388716890403
"LUX",1989,NA,NA,92.2022359821265,92.2022359821265
"LUX",1990,NA,NA,91.7656002752128,91.7656002752128
"LUX",1991,NA,NA,91.3289645682985,91.3289645682985
"LUX",1992,NA,NA,90.8923288613848,90.8923288613848
"LUX",1993,NA,NA,90.4556931544705,90.4556931544705
"LUX",1994,NA,NA,90.0190574475569,90.0190574475569
"LUX",1995,NA,NA,89.5824217406432,89.5824217406432
"LUX",1996,NA,NA,89.1457860337289,89.1457860337289
"LUX",1997,NA,NA,88.7091503268152,88.7091503268152
"LUX",1998,87,87,88.2725146199009,87
"LUX",1999,88,88,87.8358789129873,88
"LUX",2000,86,86,87.3992432060734,86
"LUX",2001,87,87,86.9626074991593,87
"LUX",2002,90,90,86.5259717922456,90
"LUX",2003,87,87,86.0893360853318,87
"LUX",2004,84,84,85.6527003784176,84
"LUX",2005,85,85,85.2160646715038,85
"LUX",2006,86,86,84.7794289645897,86
"LUX",2007,84,84,84.3427932576758,84
"LUX",2008,83,83,83.9061575507621,83
"LUX",2009,82,82,83.469521843848,82
"LUX",2010,85,85,83.0328861369342,85
"LUX",2011,85.1,85.1,82.5962504300201,85.1
"LUX",2012,80,80,82.1596147231062,80
"LUX",2013,80,80,81.7229790161925,80
"LUX",2014,82,82,81.2863433092784,82
"LUX",2015,81,81,80.8497076023646,81
"LVA",1987,NA,NA,16.1319229447736,16.1319229447736
"LVA",1988,NA,NA,17.5066391470436,17.5066391470436
"LVA",1989,NA,NA,18.8813553493137,18.8813553493137
"LVA",1990,NA,NA,20.2560715515838,20.2560715515838
"LVA",1991,NA,NA,21.6307877538538,21.6307877538538
"LVA",1992,NA,NA,23.0055039561248,23.0055039561248
"LVA",1993,NA,NA,24.3802201583949,24.3802201583949
"LVA",1994,NA,NA,25.7549363606649,25.7549363606649
"LVA",1995,NA,NA,27.1296525629359,27.1296525629359
"LVA",1996,NA,NA,28.5043687652051,28.5043687652051
"LVA",1997,NA,NA,29.8790849674751,29.8790849674751
"LVA",1998,27,27,31.2538011697452,27
"LVA",1999,34,34,32.6285173720153,34
"LVA",2000,34,34,34.0032335742853,34
"LVA",2001,34,34,35.3779497765563,34
"LVA",2002,37,37,36.7526659788264,37
"LVA",2003,38,38,38.1273821810964,38
"LVA",2004,40,40,39.5020983833665,40
"LVA",2005,42,42,40.8768145856375,42
"LVA",2006,47,47,42.2515307879066,47
"LVA",2007,48,48,43.6262469901767,48
"LVA",2008,50,50,45.0009631924477,50
"LVA",2009,45,45,46.3756793947168,45
"LVA",2010,43,43,47.7503955969869,43
"LVA",2011,41.9,41.9,49.1251117992579,41.9
"LVA",2012,49,49,50.4998280015279,49
"LVA",2013,53,53,51.874544203798,53
"LVA",2014,55,55,53.249260406069,55
"LVA",2015,55,55,54.623976608339,55
"MAC",1987,NA,NA,114.461904762803,114.461904762803
"MAC",1988,NA,NA,111.704761905613,111.704761905613
"MAC",1989,NA,NA,108.947619048424,108.947619048424
"MAC",1990,NA,NA,106.190476191234,106.190476191234
"MAC",1991,NA,NA,103.433333334044,103.433333334044
"MAC",1992,NA,NA,100.676190476855,100.676190476855
"MAC",1993,NA,NA,97.919047619665,97.919047619665
"MAC",1994,NA,NA,95.1619047624754,95.1619047624754
"MAC",1995,NA,NA,92.4047619052858,92.4047619052858
"MAC",1996,NA,NA,89.6476190480957,89.6476190480957
"MAC",1997,NA,NA,86.8904761909062,86.8904761909062
"MAC",1998,NA,NA,84.1333333337161,84.1333333337161
"MAC",1999,NA,NA,81.376190476527,81.376190476527
"MAC",2000,NA,NA,78.6190476193374,78.6190476193374
"MAC",2001,NA,NA,75.8619047621473,75.8619047621473
"MAC",2002,NA,NA,73.1047619049577,73.1047619049577
"MAC",2003,NA,NA,70.3476190477681,70.3476190477681
"MAC",2004,NA,NA,67.5904761905781,67.5904761905781
"MAC",2005,NA,NA,64.833333333389,64.833333333389
"MAC",2006,66,66,62.0761904761989,66
"MAC",2007,57,57,59.3190476190093,57
"MAC",2008,54,54,56.5619047618197,54
"MAC",2009,53,53,53.8047619046297,53
"MAC",2010,50,50,51.0476190474401,50
"MAC",2011,51.1,51.1,48.2904761902505,51.1
"MAC",2012,NA,NA,45.5333333330609,45.5333333330609
"MAC",2013,NA,NA,42.7761904758713,42.7761904758713
"MAC",2014,NA,NA,40.0190476186813,40.0190476186813
"MAC",2015,NA,NA,37.2619047614917,37.2619047614917
"MAR",1987,NA,NA,39.5794331773081,39.5794331773081
"MAR",1988,NA,NA,39.397087883498,39.397087883498
"MAR",1989,NA,NA,39.2147425896883,39.2147425896883
"MAR",1990,NA,NA,39.0323972958786,39.0323972958786
"MAR",1991,NA,NA,38.8500520020684,38.8500520020684
"MAR",1992,NA,NA,38.6677067082592,38.6677067082592
"MAR",1993,NA,NA,38.485361414449,38.485361414449
"MAR",1994,NA,NA,38.3030161206393,38.3030161206393
"MAR",1995,NA,NA,38.1206708268296,38.1206708268296
"MAR",1996,NA,NA,37.9383255330195,37.9383255330195
"MAR",1997,NA,NA,37.7559802392102,37.7559802392102
"MAR",1998,37,37,37.5736349454,37
"MAR",1999,41,41,37.3912896515903,41
"MAR",2000,47,47,37.2089443577806,47
"MAR",2001,NA,NA,37.0265990639705,37.0265990639705
"MAR",2002,37,37,36.8442537701612,37
"MAR",2003,33,33,36.6619084763515,33
"MAR",2004,32,32,36.4795631825414,32
"MAR",2005,32,32,36.2972178887317,32
"MAR",2006,32,32,36.114872594922,32
"MAR",2007,35,35,35.9325273011123,35
"MAR",2008,35,35,35.7501820073026,35
"MAR",2009,33,33,35.5678367134924,33
"MAR",2010,34,34,35.3854914196827,34
"MAR",2011,34.4,34.4,35.203146125873,34.4
"MAR",2012,37,37,35.0208008320633,37
"MAR",2013,37,37,34.8384555382536,37
"MAR",2014,39,39,34.6561102444434,39
"MAR",2015,36,36,34.4737649506337,36
"MDA",1987,NA,NA,16.586274509687,16.586274509687
"MDA",1988,NA,NA,17.2240196077287,17.2240196077287
"MDA",1989,NA,NA,17.8617647057708,17.8617647057708
"MDA",1990,NA,NA,18.4995098038125,18.4995098038125
"MDA",1991,NA,NA,19.1372549018542,19.1372549018542
"MDA",1992,NA,NA,19.7749999998964,19.7749999998964
"MDA",1993,NA,NA,20.4127450979381,20.4127450979381
"MDA",1994,NA,NA,21.0504901959803,21.0504901959803
"MDA",1995,NA,NA,21.688235294022,21.688235294022
"MDA",1996,NA,NA,22.3259803920637,22.3259803920637
"MDA",1997,NA,NA,22.9637254901058,22.9637254901058
"MDA",1998,NA,NA,23.6014705881475,23.6014705881475
"MDA",1999,26,26,24.2392156861897,26
"MDA",2000,26,26,24.8769607842314,26
"MDA",2001,31,31,25.5147058822731,31
"MDA",2002,21,21,26.1524509803153,21
"MDA",2003,24,24,26.7901960783574,24
"MDA",2004,23,23,27.4279411763987,23
"MDA",2005,29,29,28.0656862744408,29
"MDA",2006,32,32,28.7034313724826,32
"MDA",2007,28,28,29.3411764705247,28
"MDA",2008,29,29,29.9789215685669,29
"MDA",2009,33,33,30.6166666666081,33
"MDA",2010,29,29,31.2544117646503,29
"MDA",2011,28.8,28.8,31.892156862692,28.8
"MDA",2012,36,36,32.5299019607342,36
"MDA",2013,35,35,33.1676470587763,35
"MDA",2014,35,35,33.8053921568176,35
"MDA",2015,33,33,34.4431372548597,33
"MDG",1987,NA,NA,22.0087912086929,22.0087912086929
"MDG",1988,NA,NA,22.3186813185853,22.3186813185853
"MDG",1989,NA,NA,22.6285714284777,22.6285714284777
"MDG",1990,NA,NA,22.9384615383706,22.9384615383706
"MDG",1991,NA,NA,23.2483516482625,23.2483516482625
"MDG",1992,NA,NA,23.5582417581554,23.5582417581554
"MDG",1993,NA,NA,23.8681318680474,23.8681318680474
"MDG",1994,NA,NA,24.1780219779403,24.1780219779403
"MDG",1995,NA,NA,24.4879120878327,24.4879120878327
"MDG",1996,NA,NA,24.7978021977251,24.7978021977251
"MDG",1997,NA,NA,25.1076923076175,25.1076923076175
"MDG",1998,NA,NA,25.4175824175099,25.4175824175099
"MDG",1999,NA,NA,25.7274725274024,25.7274725274024
"MDG",2000,NA,NA,26.0373626372952,26.0373626372952
"MDG",2001,NA,NA,26.3472527471872,26.3472527471872
"MDG",2002,17,17,26.6571428570801,17
"MDG",2003,26,26,26.9670329669725,26
"MDG",2004,31,31,27.2769230768649,31
